GeoArea_FIPS	GeoArea_Name	Economic_Measure_Code	Economic_Measure_Name	Measure_Name	Data_Period_Business_Key	Estimated_Value	Unit_of_Measure_Code
37101	Johnston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-19	0	Count
37109	Lincoln	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-19	0	Count
37119	Mecklenburg	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-19	0	Count
37125	Moore	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-19	0	Count
37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-19	0	Count
37133	Onslow	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-19	0	Count
37163	Sampson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-19	0	Count
37183	Wake	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-19	0	Count
37189	Watauga	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-19	0	Count
37191	Wayne	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-19	0	Count
37195	Wilson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-19	0	Count
37019	Brunswick	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-20	0	Count
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-20	0	Count
37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-20	0	Count
37037	Chatham	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-20	0	Count
37049	Craven	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-20	0	Count
37057	Davidson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-20	0	Count
37063	Durham	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-20	0	Count
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-20	0	Count
37069	Franklin	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-20	0	Count
37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-20	0	Count
37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-20	0	Count
37085	Harnett	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-20	0	Count
37093	Hoke	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-20	0	Count
37097	Iredell	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-20	0	Count
37101	Johnston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-20	0	Count
37109	Lincoln	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-20	0	Count
37119	Mecklenburg	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-20	0	Count
37125	Moore	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-20	0	Count
37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-20	0	Count
37133	Onslow	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-20	0	Count
37135	Orange	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-20	0	Count
37139	Pasquotank	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-20	0	Count
37147	Pitt	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-20	0	Count
37159	Rowan	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-20	0	Count
37163	Sampson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-20	0	Count
37167	Stanly	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-20	0	Count
37183	Wake	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-20	0	Count
37189	Watauga	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-20	0	Count
37191	Wayne	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-20	0	Count
37195	Wilson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-20	0	Count
37019	Brunswick	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-21	0	Count
37021	Buncombe	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-21	0	Count
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-21	0	Count
37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-21	0	Count
37035	Catawba	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-21	0	Count
37037	Chatham	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-21	0	Count
37049	Craven	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-21	0	Count
37057	Davidson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-21	0	Count
37063	Durham	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-21	0	Count
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-21	0	Count
37069	Franklin	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-21	0	Count
37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-21	0	Count
37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-21	0	Count
37085	Harnett	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-21	0	Count
37093	Hoke	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-21	0	Count
37097	Iredell	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-21	0	Count
37101	Johnston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-21	0	Count
37109	Lincoln	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-21	0	Count
37119	Mecklenburg	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-21	0	Count
37125	Moore	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-21	0	Count
37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-21	0	Count
37133	Onslow	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-21	0	Count
37135	Orange	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-21	0	Count
37139	Pasquotank	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-21	0	Count
37147	Pitt	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-21	0	Count
37159	Rowan	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-21	0	Count
37163	Sampson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-21	0	Count
37167	Stanly	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-21	0	Count
37183	Wake	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-21	0	Count
37189	Watauga	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-21	0	Count
37191	Wayne	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-21	0	Count
37195	Wilson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-21	0	Count
37019	Brunswick	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-22	0	Count
37021	Buncombe	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-22	0	Count
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-22	0	Count
37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-22	0	Count
37035	Catawba	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-22	0	Count
37037	Chatham	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-22	0	Count
37039	Cherokee	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-22	0	Count
37049	Craven	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-22	0	Count
37051	Cumberland	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-22	0	Count
37057	Davidson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-22	0	Count
37059	Davie	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-22	0	Count
37063	Durham	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-22	0	Count
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-22	0	Count
37069	Franklin	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-22	0	Count
37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-22	0	Count
37077	Granville	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-22	0	Count
37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-22	0	Count
37085	Harnett	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-22	0	Count
37089	Henderson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-22	0	Count
37093	Hoke	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-22	0	Count
37097	Iredell	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-22	0	Count
37101	Johnston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-22	0	Count
37105	Lee	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-22	0	Count
37109	Lincoln	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-22	0	Count
37119	Mecklenburg	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-22	0	Count
37125	Moore	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-22	0	Count
37127	Nash	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-22	0	Count
37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-22	0	Count
37133	Onslow	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-22	0	Count
37135	Orange	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-22	0	Count
37139	Pasquotank	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-22	0	Count
37147	Pitt	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-22	0	Count
37155	Robeson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-22	0	Count
37159	Rowan	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-22	0	Count
37163	Sampson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-22	0	Count
37165	Scotland	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-22	0	Count
37167	Stanly	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-22	0	Count
37179	Union	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-22	0	Count
37183	Wake	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-22	0	Count
37189	Watauga	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-22	0	Count
37191	Wayne	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-22	0	Count
37195	Wilson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-22	0	Count
37001	Alamance	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-23	0	Count
37019	Brunswick	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-23	0	Count
37021	Buncombe	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-23	0	Count
37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-23	0	Count
37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-23	0	Count
37035	Catawba	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-23	0	Count
37037	Chatham	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-23	0	Count
37039	Cherokee	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-23	0	Count
37049	Craven	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-23	0	Count
37051	Cumberland	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-23	0	Count
37057	Davidson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-23	0	Count
37059	Davie	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-23	0	Count
37063	Durham	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-23	0	Count
37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-23	0	Count
37069	Franklin	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-23	0	Count
37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-23	0	Count
37077	Granville	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-23	0	Count
37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-23	0	Count
37085	Harnett	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-23	0	Count
37089	Henderson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-23	0	Count
37093	Hoke	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-23	0	Count
37097	Iredell	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-23	0	Count
37101	Johnston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-23	0	Count
37105	Lee	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-23	0	Count
37109	Lincoln	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-23	0	Count
37119	Mecklenburg	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-23	0	Count
37125	Moore	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-23	0	Count
37127	Nash	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-23	0	Count
37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-23	0	Count
37133	Onslow	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-23	0	Count
37135	Orange	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-23	0	Count
37139	Pasquotank	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-23	0	Count
37147	Pitt	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-23	0	Count
37153	Richmond	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-23	0	Count
37155	Robeson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-23	0	Count
37159	Rowan	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-23	0	Count
37163	Sampson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-23	0	Count
37165	Scotland	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-23	0	Count
37167	Stanly	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-23	0	Count
37179	Union	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-23	0	Count
37181	Vance	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-23	0	Count
37183	Wake	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-23	0	Count
37189	Watauga	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-23	0	Count
